Id;ASIN;Group;Salesrank;Reviews;avg rating;Title
488112;0140314202;Book;3757;100;4.0;The Summer of the Swans
488217;0967418518;Video;2295;22;5.0;Annabelle's Wish
488377;1577132858;Video;2877;41;3.0;The Method - All in One Workout
488514;0684849143;Book;4810;110;3.5;Why We Buy: The Science Of Shopping
488618;B00006AG7G;Music;4327;26;4.5;Down the Old Plank Road: The Nashville Sessions
488638;0451459407;Book;3273;20;4.5;Death Masks (The Dresden Files, Book 5)
488699;B00005NKKN;Music;1968;8;3.0;80's Pop Hits
488745;B00005NKKZ;Music;4477;32;5.0;Bridge Over Troubled Water [Bonus Tracks]
488934;6300270475;Video;4610;34;4.5;Sparkle
489104;0743223136;Book;273;572;4.5;John Adams
489117;1568328605;Video;2779;2;4.5;The Magic School Bus - Under Construction
489122;0671662694;Book;2472;36;4.5;Sylvester and the Magic Pebble (Aladdin Picture Books)
489176;6303011063;Video;359;6;4.5;Dona Flor and Her Two Husbands
489222;6305242127;Video;958;54;3.5;Where the Buffalo Roam
489288;0399147578;Book;4064;361;4.5;The Little Prince
489416;630179849X;Video;4128;14;3.0;Rio Lobo
489455;1400031362;Book;1071;60;4.0;Morality for Beautiful Girls (No.1 Ladies Detective Agency)
489481;0312199430;Book;648;124;4.0;One Thousand White Women : The Journals of May Dodd: A Novel
489540;0684868016;Book;2638;22;3.5;How To Start A Conversation And Make Friends : Revised And Updated
489544;B00000IC9S;Video;3283;53;2.0;Rear Window
489656;B00006L7QX;Music;179;45;4.5;For The Kids
489665;B0000019HU;Music;4394;74;4.5;Spiderland
489775;B000002NIC;Music;3447;43;5.0;El Corazón
489780;B000002NIH;Music;464;408;4.5;Nimrod
489855;0321166094;Book;4981;8;5.0;The Rational Unified Process Made Easy: A Practitioner's Guide to Rational Unified Process
490112;B000001E34;Music;3713;43;4.0;Joseph And The Amazing Technicolor Dreamcoat (1993 Los Angeles Cast)
490129;B000002V1F;Music;4016;17;5.0;Lucky Man
490136;B000002V1I;Music;4183;80;4.5;Check Your Head
490177;6303544738;Video;2511;2;3.0;Bosom Buddies Vol 03
490346;B000055XD7;Music;389;34;4.5;Classic Disney: 60 Years of Musical Magic
490428;B0000047QV;Music;4135;10;4.5;Disco Nights, Vol. 6: #1 Disco Hits
490549;0446605239;Book;493;1300;4.0;The Notebook
490622;B000056QE6;Music;801;106;5.0;Newsies
490705;B000002Q86;Music;4508;11;4.5;Hairspray: Original Motion Picture Soundtrack
490811;6304938756;Video;3740;355;4.0;Good Will Hunting
490827;1567302246;DVD;4650;81;4.5;Fire
490831;6304342462;Video;600;142;4.5;That Thing You Do!
490999;096516960X;Book;3582;24;4.5;In Sheep's Clothing: Understanding and Dealing With Manipulative People
491355;B00005Y44K;Music;4571;16;5.0;Un Mundo Diferente
491467;6302767741;Video;4671;19;4.5;Peter's Friends
491529;6300269094;Video;4810;27;4.5;Performance
491539;B000003MWY;Music;1783;60;4.5;Who Can You Trust
491580;0738920967;Video;2132;86;3.5;Kathy Smith's Latin Rhythm Workout
491602;630027988X;Video;1309;52;3.5;Gideon's Trumpet
491720;1400047927;Book;344;65;4.0;Queen Bees and Wannabes: Helping Your Daughter Survive Cliques, Gossip, Boyfriends, and Other Realities of Adolescence
491828;0385249373;Book;2195;70;4.5;Awareness
491924;0945671636;Video;202;54;4.0;Living Yoga - Back Care Yoga for Beginners
491942;B00006EXLQ;Music;212;154;4.5;Details
491956;078882273X;Video;2149;8;5.0;Winnie the Pooh and a Day for Eeyore
491988;0802136508;Book;4918;5;5.0;The Middleman and Other Stories
492000;B00006EXL5;Music;1079;70;4.5;I Brought You My Bullets You Brought Me Your Love
492017;0323014860;Book;2587;3;5.0;Harriet Lane Handbook: A Manual for Pediatric House Officers
492067;6305180741;Video;2932;22;5.0;Portishead - Roseland New York
492083;6304541333;Video;4734;6;3.0;The Swan Princess II - Escape From Castle Mountain
492096;0451191153;Book;1012;829;4.0;The Fountainhead
492108;007140807X;Book;2007;26;4.5;Lower Your Taxes - Big Time! : Wealth-Building, Tax Reduction Secrets from an IRS Insider
492127;0440227534;Book;695;548;4.5;Number the Stars (Laurel Leaf Books)
492187;1563054345;Book;900;25;4.5;The Wine Bible
492241;B00005Y1M2;Music;744;29;5.0;The Essential Johnny Cash
492244;B00005Y1M3;Music;3440;22;4.0;Point Of Know Return
492289;048627263X;Book;2685;124;4.5;Flatland : A Romance of Many Dimensions (Dover Thrift Editions)
492330;B00005KFUM;Music;1248;95;4.5;Origin of Symmetry
492406;0967187109;Book;2770;20;3.5;Inc. & Grow Rich!
492418;0446675385;Book;2722;80;5.0;Good Owners, Great Dogs
492459;038531177X;Book;4074;84;4.5;Rain of Gold
492466;B00007KE62;Video;3653;1;5.0;Jimmy Carter
492485;630361633X;Video;1666;45;4.5;Joseph
492520;078062310X;Video;3436;2;5.0;Theodore Tugboat - Theodore Helps A Friend
492595;6300184331;Video;4167;3;4.0;The Hardy Boys - The Mystery of the Flying Courier
492661;B000063DFN;Music;1823;149;5.0;Powerslave
492672;B000063DFQ;Music;4305;95;4.5;Piece of Mind [Limited Edition]
492700;B000002TP7;Music;4209;96;4.5;Ill Communication
492793;B00005JLKB;DVD;2005;220;4.5;Smallville - The Complete First Season
492822;B00005A1VR;Video;1521;6;4.5;Beverly Hills Family Robinson
492825;B00005A1VI;Video;1285;39;4.5;Captain Blood
492826;B00005A1VH;Video;1214;59;4.5;Sergeant York
492828;B00005A1VE;Video;1699;13;4.5;The Three Godfathers
492857;038548562X;Book;1406;124;4.0;How to Choose the Sex of Your Baby
492861;B00005A1V9;Video;1000;7;4.0;Pearl (The Miniseries)
493128;6302756472;Video;1332;5;3.5;Merrill's Marauders
493148;6303998046;Video;1696;61;4.5;It Takes Two
493252;1931382158;Book;3281;14;4.5;Sports Nutrition for Endurance Athletes
493270;0307119424;Book;4363;10;5.0;The New Baby
493326;B000031WI8;Music;4730;18;4.5;The Final: Best of the Best Gold
493359;B00000JCB2;Music;3159;1382;3.5;Significant Other
493471;B00005LMBK;Music;198;321;4.0;Gorillaz
493569;B00005KHE4;Music;2124;51;4.0;Hell Among the Yearlings
493578;0440220459;Book;2228;20;4.0;Drop Shot (Myron Bolitar Mysteries (Paperback))
493642;B0000640B8;Music;4792;4;5.0;Golden Age of American Rock N Roll: Special Country Music Edition
494042;B00005QB42;Music;1158;25;5.0;The Essence
494098;B00005T5YJ;Video;977;34;5.0;Brink!
494189;0060628391;Book;1297;75;4.5;Celebration of Discipline: The Path to Spiritual Growth, 25th Anniversary Edition
494196;B0000668MR;Music;4202;23;5.0;Hardcastle 3
494220;6301978633;Video;2622;16;5.0;The Teahouse of the August Moon
494379;6305497443;Video;2614;2;3.0;Conspiracy The Secret History, Vol. 1 -  Masters of the Universe: The Secret Birth of The Federal Reserve
494466;014017737X;Book;594;411;3.5;The Pearl
494644;0446602612;Book;3486;205;4.0;The Poet
494704;6302921511;Video;2754;11;3.5;The Return of the Musketeers
494716;B00006FMB5;Video;2211;110;4.5;Crunch - Pick Your Spot Pilates
494761;0140230270;Book;1043;48;4.5;Harvesting the Heart
494790;B00005NQIM;Music;1485;48;4.5;Rock Star
494960;B000002P7Z;Music;3565;201;4.0;Aquarium
494963;0553382098;Book;3216;132;4.0;Women's Bodies, Women's Wisdom
494985;B000002P75;Music;4521;22;4.5;The Wiz: Original Soundtrack (1978 Film)
495045;020161622X;Book;4405;87;4.5;The Pragmatic Programmer: From Journeyman to Master
495241;6304233639;Video;4410;563;3.5;Independence Day
495265;6302374286;Video;773;20;5.0;Madonna Live-The Virgin Tour (1985)
495310;6300213668;Video;3140;233;4.5;Grease
495397;B000005RPW;Music;4159;12;4.5;Twice Removed From Yesterday/Bridge Of Sighs
495455;B000001E0A;Music;2191;52;4.5;Joseph And The Amazing Technicolor Dreamcoat (1992 Canadian Cast)
495462;B000001E0I;Music;1200;14;4.5;Best of 2
495555;0743243102;Book;4625;8;4.5;The Get with the Program! Guide to Good Eating: Great Food for Good Health
495609;1578512549;Book;3604;17;4.0;The Heart of Change: Real-Life Stories of How People Change Their Organizations
495676;B00005TT6M;Music;743;25;4.5;Family Dance
495773;1570628122;Book;2707;17;4.5;How to Be an Adult in Relationships : The Five Keys to Mindful Loving
495790;B00005V0X4;Music;3632;16;4.5;The Chillout Session
495867;6301966066;Video;783;27;4.5;The Cincinnati Kid
495876;B00005NERW;Music;624;32;4.5;Shout: The Very Best of Tears for Fears
495892;1565841808;Book;3559;29;4.0;Other People's Children: Cultural Conflict in the Classroom
495929;067084487X;Book;3496;122;4.5;The Stinky Cheese Man and Other Fairly Stupid Tales
495971;0446678619;Book;427;27;4.0;Own Your Own Corporation : Why the Rich Own Their Own Companies and Everyone Else Works for Them (Rich Dad's Advisors (Paperback))
495991;1572307536;Book;1639;9;4.0;Bringing Words to Life: Robust Vocabulary Instruction
496020;B00004Z4O2;Video;3791;7;4.5;Infant Emergencies and CPR...When You Least Expect It
496042;B000059T9M;Music;3646;12;4.5;The Very Best of Burt Bacharach
496242;0842339523;Book;3493;134;5.0;Mark of the Lion : A Voice in the Wind, An Echo in the Darkness, As Sure As the Dawn (Vol 1-3)
496271;1585850039;Video;187;4;5.0;Death Camps
496539;B000002JWU;Music;1348;603;4.0;Yourself or Someone Like You
496716;B00006SFBD;Music;3790;147;4.5;Deliverance
496778;B00006CY4P;Video;1542;20;4.0;Where the Wild Things Are and Other Maurice Sendak Stories (Scholastic Video Collection)
496779;B00006CY4R;Video;1576;19;4.5;Chicka Chicka Boom Boom and Lots More Learning Fun! (Scholastic Video Collection)
496804;6302313872;Video;4986;21;4.5;Other People's Money
496805;B00005OAE6;Music;4962;30;4.5;Stranger in Town
496813;0521348536;Video;3303;8;4.0;Quick Callanetics: Legs
496836;B00006CY40;Music;4593;43;4.5;So, It's Like That
496874;B00007M5KP;DVD;4448;48;4.0;You Can't Take It with You
496912;B00001WRKW;Music;646;44;4.5;For Our Children: 10th Anniversary Edition
497025;6303911560;Video;85;8;3.5;Sesame Street - Learning to Share
497095;B000051YMQ;DVD;1940;294;5.0;Glory (Special Edition)
497124;0380006766;Book;4720;15;4.5;The Relaxation Response
497360;0789307618;Book;3892;153;3.5;The Millionaire Mind
497386;0060652934;Book;422;236;5.0;The Screwtape Letters
497573;014025448X;Book;3508;340;4.0;At Home in Mitford (Mitford)
497609;B00005OBB8;Video;4256;32;4.5;The Matrix Revisited
497726;6300182851;Video;1886;55;3.5;Ghost Story
497754;0740721135;Book;737;134;5.0;The Complete Far Side 1980-1994 (2 vol set)
497770;0446676950;Book;2648;252;4.5;Monkey Business : Swinging Through the Wall Street Jungle
497891;B00004YRJ5;Video;3611;14;4.0;The Land Before Time VII - The Stone of Cold Fire
497932;B00006NT3H;Music;3350;110;4.5;Bob Dylan Live 1975 (The Bootleg Series Volume 5)
497952;193154316X;Book;4603;51;5.0;Vogue Knitting: The Ultimate Knitting Book
498027;0064431789;Book;2820;212;5.0;Where the Wild Things Are (Caldecott Collection)
498218;B00008PX8P;DVD;452;510;5.0;Led Zeppelin
498289;B00004TH7Z;Music;4425;487;4.5;Brave New World
498304;0071412913;Book;3978;40;4.0;The Weekend Millionaire's Secrets to Investing in Real Estate: How to Become Wealthy in Your Spare Time
498567;0345453395;Book;4267;40;4.5;The Star Wars Trilogy, Episodes IV, V & VI
498582;6302707757;Video;978;55;4.0;Leprechaun
498606;6304039522;Video;1413;84;4.5;Bonnie and Clyde
498702;047141980X;Book;2469;23;2.5;Counseling the Culturally Diverse: Theory and Practice
498733;B00000IWNK;Music;3672;14;5.0;Cuba
498768;0380773384;Book;4298;31;5.0;Healing After Loss: Daily Meditations For Working Through Grief
498818;B000060MUB;DVD;3298;40;4.5;Lonesome Dove Collection (Lonesome Dove/Streets of Laredo/Dead Man's Walk)
498892;1570281823;Book;1034;85;5.0;The Non-Runner's Marathon Trainer
498928;B000088E4T;Music;3007;146;4.0;Broadway, My Way
498964;B000001FDK;Music;284;97;4.5;Grease (Original 1978 Motion Picture Soundtrack)
498965;B000001FDM;Music;3603;30;4.0;Grease II (1982 Film)
498971;B000001FDV;Music;403;103;4.5;Saturday Night Fever: The Original Movie Sound Track
498975;0738920061;Video;526;6;4.0;Sesame Street - Let's Eat
499034;B00000DCWE;Music;3003;43;4.5;Weird Tales
499098;0375822658;Book;3518;12;4.0;Junie B. Jones's Second Boxed Set Ever!: Books 5-8
499137;B000002IJG;Music;2495;34;4.5;Aretha Franklin - 30 Greatest Hits
499422;B00005RYPU;Video;845;5;4.0;Mighty Machines - At The Construction Site
499509;1400034779;Book;421;288;4.5;The No. 1 Ladies' Detective Agency (Today Show Book Club #8)
499606;B0000996IS;DVD;650;57;4.5;Friends - The Complete Fourth Season
499758;B00005Q45Y;Music;3030;12;5.0;Lady Day: The Best of Billie Holiday
499792;1879181037;Book;1784;66;3.5;The Woman with the Alabaster Jar : Mary Magdalen and the Holy Grail
499806;1887923101;Book;4956;1;5.0;Summer Bridge Activities 7th-8th Grades (Summer Bridge Activities)
499870;B00006FRLZ;Video;2330;8;4.5;New York Salsa - Intermediate Vol. 1
499871;B00006FRLY;Video;1182;20;3.5;New York Salsa - Beginner Vol. 1
500111;B00005K23Z;Music;515;49;4.0;Toddler Favorites
500122;B000002UQF;Music;3673;40;4.0;The Best of Sweet [Capitol]
500138;B00000I3US;Music;2598;19;4.0;Ka 'Ano'i
500206;0399226842;Book;4955;26;4.5;The Very Quiet Cricket Board Book
500318;0062506048;Book;2193;24;4.5;Facing Love Addiction: Giving Yourself the Power to Change the Way You Love --The Love Connection to Codependence
500464;B00000DHR9;Music;3595;43;4.0;The Very Best of Meatloaf
500483;B00000DHRZ;Music;1963;784;4.0;Americana [ECD]
500530;B0000027JR;Music;4156;48;5.0;Fear
500566;B00006J6VG;Music;2199;1936;4.0;The Young and Hopeless
500587;B00004UDNP;Music;1958;194;4.5;La Luna
500695;B00000JKYI;Video;1373;5;4.0;Emotional Intelligence with Daniel Goleman
500701;6303217125;Video;2670;30;3.0;Pumpkinhead 2: Blood Wings
500749;B000066RG3;Music;1884;7;4.5;A Day to Remember - Instrumental Music for Your Wedding Day
500792;0201407264;Book;3060;23;4.5;The Child With Special Needs: Encouraging Intellectual and Emotional Growth
500901;037581373X;Book;1279;10;5.0;Christmas in Camelot (Magic Tree House #29)
500980;B00005R19H;Video;997;4;5.0;Cody's Crew -The Big Building
500986;B000002RR7;Music;4628;4;5.0;"Bizet: The Pearl Fishers (Complete opera); Hendricks, Aler, Plasson, Capitole de Toulouse"
500988;6302120616;Video;1829;23;4.5;The Charge of the Light Brigade
501108;1885477457;Book;4147;11;4.0;Toilet Training for Individuals with Autism and Related Disorders
501126;6303985637;Video;4103;15;4.5;The Nanny
501190;1877988308;Book;2932;254;4.0;Don't Go to the Cosmetics Counter Without Me
501206;0780623096;Video;4573;0;0.0;Theodore Tugboat - Big Harbor Bedtime
501224;0140386645;Book;2273;511;4.5;The Westing Game
501247;B000002GW7;Music;4951;37;5.0;Excitable Boy
501310;6302732964;Video;529;31;5.0;A Letter to Three Wives
501318;0812966007;Book;4988;163;4.0;Theodore Rex (Modern Library Paperbacks)
501444;0152026320;Book;1780;54;4.5;The Napping House
501464;B0000024YL;Music;1910;71;4.0;Simon & Garfunkel - Greatest Hits
501503;B00004TVSM;Music;3921;6;5.0;Learning Basic Skills Through Music Vol. 1
501574;630266232X;Video;325;83;5.0;Laura
501593;B00006JYI7;Music;875;68;4.5;Best of Bowie
501670;630447430X;Video;3169;2;3.0;National Geographic's The Incredible Human Machine
501695;6302561833;Video;4136;74;5.0;City Lights
501768;B00004S7FJ;Music;2660;88;4.0;Hotshot
501966;1584792159;Music;3644;245;4.0;Hard Candy
502010;B00005TPO3;Video;968;2;5.0;Little Bear - Little Artist Bear
502014;0394749138;Book;86;105;5.0;The Civil War: A Narrative (3 Vol. Set)
502086;0694003611;Book;156;339;4.5;Goodnight Moon (Board Book)
502216;1568121385;Video;3505;39;4.5;The Firm - Firm Basics: Sculpting With Weights
502238;B00005B1ZL;DVD;3554;76;4.5;The Hidden Fortress - Criterion Collection
502248;039952438X;Book;1761;59;4.0;The Girlfriends' Guide to Toddlers
502255;0385502745;Book;3836;54;4.5;Soul Survivor: How My Faith Survived the Church
502280;157231995X;Book;2717;71;4.0;Programming Windows, Fifth Edition
502372;B00000DHR1;Music;3563;159;4.5;The Masterplan
502387;6302820448;Video;1264;256;4.5;Groundhog Day
502397;B0000029J5;Music;3534;53;5.0;Keb' Mo'
502558;B00002MYYB;Music;2554;15;5.0;Ultimate Collection
502560;6303292860;Video;1776;7;3.5;I Love Trouble
502636;B000006XV2;Music;3896;9;4.0;The Best of Creedence Clearwater Revival
502751;B00000DHRX;Music;1120;210;4.5;Ladies & Gentlemen: The Best of George Michael
502784;0805047905;Book;171;172;5.0;Brown Bear, Brown Bear, What Do You See?
502801;6302655862;Video;4645;97;4.5;A League of Their Own
502906;0764550896;Book;3199;38;4.5;Auto Repair For Dummies
502969;B00004XR5J;Music;2134;57;4.0;Duets (2000 Film)
502975;B0000041LE;Music;3205;11;4.0;Beethoven: Favourite Piano Sonatas / Vladimir Ashkenazy
503027;0920668364;Book;3454;498;4.0;Love You Forever
503075;0792843819;Video;2894;89;4.5;The Adventures of Priscilla, Queen of the Desert
503135;B0000013G3;Music;4292;22;4.0;Boomerang: Original Soundtrack Album
503201;B000066EZY;Music;899;68;4.5;Un Día Normal
503213;091628915X;Video;210;2;4.0;The Tellington TTouch for Happier, Healthier Dogs, featuring Linda Tellington-Jones
503361;B00007IT8S;Music;225;55;4.5;The Best of James Taylor
503374;B000002H5I;Music;608;81;4.5;Tracy Chapman
503376;B000002H5H;Music;1926;23;5.0;The Gold Medal Collection
503377;B0000630TY;Music;1268;26;5.0;At the Bottom of the Sea
503415;6300215458;Video;4002;4;5.0;The Last Command
503458;0452283833;Book;2313;49;3.5;"Stop Getting Dumped! All You Need to Know to Make Men Fall Madly in Love with You and Marry ""The One"" in 3 Years or Less"
503515;0874869153;Book;4278;3;5.0;No Ordinary Move: A Memoir
503582;0967512395;Book;4225;28;4.5;US Army Survival Manual: FM 21-76
503809;0679732411;Book;2626;50;5.0;Gift from the Sea
503881;0553111337;Book;4973;417;5.0;Flags of Our Fathers: Heroes of Iwo Jima
504212;0792158318;Video;2687;16;4.0;Adventures of Young Indiana Jones, Chapter 15 - Daredevils of the Desert
504291;6301538196;Video;2518;35;4.5;84 Charlie Mopic
504296;B00004YRGJ;Music;1756;98;4.5;Born to Fly
504310;0684800713;Book;507;388;4.0;Sun Also Rises
504311;0898154081;Book;1989;27;5.0;Thinkertoys (A Handbook of Business Creativity)
504337;B00000IBJI;Music;4425;15;4.5;The Very Best of Herman's Hermits [EMI]
504416;6301798740;Video;248;11;5.0;Mr. Hobbs Takes a Vacation
504451;B0000683WG;Music;2988;15;5.0;The Slider [Deluxe Edition]
504461;0156787334;Book;2270;30;4.0;A Room of One's Own
504464;B00002MZ3A;Music;2061;16;5.0;All-Time Original Hits
504479;6302405971;Video;4418;3;5.0;Kathy Smith - Tone Up
504798;6300270335;Video;4872;6;3.5;The Drowning Pool
504822;0440576474;Book;2772;63;3.5;"Screenplay : The Foundations of Screenwriting; A step-by-step guide from concept to finished script"
504931;0802472966;Book;3310;14;3.5;Lies Women Believe: And the Truth that Sets Them Free
504938;6302254132;Video;2178;35;4.0;Doc Hollywood
504946;B000038A21;Music;2761;33;5.0;Live Bullet
505059;B0000508U6;Music;67;587;4.5;Parachutes
505182;1887424059;Book;2802;42;4.5;Women With Attention Deficit Disorder: Embracing Disorganization at Home and in the Workplace
505185;0449911470;Book;2033;102;4.0;The Power of Positive Thinking
505239;B000001F9A;Music;4789;22;5.0;Barry White - Greatest Hits
505258;B000002J5M;Music;3893;0;0.0;Briefcase Full of Blues
505260;B000001F9H;Music;3214;7;4.5;The Lonely Shepherd
505312;0879307277;Book;4333;14;5.0;The Piano Handbook: A Complete Guide for Mastering Piano
505339;B000002KO1;Music;4279;45;5.0;Pretenders
505342;B000002KO7;Music;4437;33;5.0;That Was the Year That Was
